group_0,partition_0,interface_position_0,group_1,partition_1,interface_position_1,unit_type,device_group,device_group_0,device_group_1,interface_qty
27,0,0.0,128,0,1160.0,1,1,1,1,1390.0
28,3,0.0,124,0,150.0,1,1,1,1,140.0
28,0,0.0,44,0,1520.0,1,1,1,1,140.0
28,1,0.0,162,0,430.0,1,1,1,1,140.0
28,4,0.0,87,0,0.0,1,1,1,1,140.0
28,2,0.0,82,0,0.0,1,1,1,1,140.0
29,0,0.0,162,0,290.0,1,1,1,1,140.0
30,0,0.0,143,1,0.0,1,1,1,1,60.0
30,0,60.0,111,2,0.0,1,1,1,1,40.0
30,1,0.0,78,0,120.0,1,1,1,1,140.0
31,0,10.0,143,0,0.0,1,1,1,1,60.0
31,0,70.0,88,16,0.0,1,1,1,1,30.0
32,0,0.0,161,0,6760.0,1,1,1,1,150.0
32,1,0.0,103,0,3010.0,1,1,1,1,150.0
33,0,0.0,124,0,0.0,1,1,1,1,150.0
34,1,0.0,151,1,0.0,1,1,1,1,70.0
34,1,70.0,111,12,0.0,1,1,1,1,40.0
34,0,70.0,111,11,0.0,1,1,1,1,40.0
34,0,0.0,151,0,0.0,1,1,1,1,70.0
35,0,0.0,84,0,0.0,1,1,1,1,150.0
36,0,80.0,111,23,0.0,1,1,1,1,40.0
36,1,0.0,168,3,0.0,1,1,1,1,80.0
36,1,80.0,88,1,0.0,1,1,1,1,30.0
36,0,0.0,168,7,0.0,1,1,1,1,80.0
37,0,0.0,58,15,0.0,1,1,1,1,20.0
37,0,20.0,88,14,0.0,1,1,1,1,30.0
37,0,110.0,52,0,0.0,1,1,1,1,20.0
37,0,130.0,94,1,0.0,1,1,1,1,30.0
38,0,130.0,96,5,0.0,1,1,1,1,30.0
38,0,0.0,166,8,0.0,1,1,1,1,80.0
38,0,90.0,111,32,0.0,1,1,1,1,40.0
40,0,40.0,111,42,0.0,1,1,1,1,40.0
40,0,120.0,88,21,0.0,1,1,1,1,30.0
40,0,0.0,117,1,0.0,1,1,1,1,40.0
40,0,150.0,58,5,0.0,1,1,1,1,20.0
41,0,10.0,168,0,0.0,1,1,1,1,80.0
41,0,90.0,111,24,0.0,1,1,1,1,40.0
43,0,0.0,104,0,120.0,1,1,1,1,180.0
44,0,0.0,103,0,920.0,1,1,1,1,1810.0
45,0,0.0,128,0,2550.0,1,1,1,1,1860.0
46,0,0.0,96,2,0.0,1,1,1,1,30.0
46,0,160.0,100,1,0.0,1,1,1,1,30.0
46,0,120.0,117,2,0.0,1,1,1,1,40.0
46,0,100.0,52,4,0.0,1,1,1,1,20.0
46,0,30.0,88,0,0.0,1,1,1,1,30.0
48,0,0.0,159,0,430.0,1,1,1,1,190.0
49,0,110.0,111,30,0.0,1,1,1,1,40.0
49,0,0.0,154,0,0.0,1,1,1,1,70.0
49,0,70.0,117,5,0.0,1,1,1,1,40.0
50,0,0.0,165,0,240.0,1,1,1,1,190.0
52,1,10.0,0,9,0.0,1,1,1,1,10.0
52,7,0.0,0,20,0.0,1,1,1,1,10.0
52,8,0.0,0,44,0.0,1,1,1,1,10.0
52,6,0.0,10,0,40.0,1,1,1,1,20.0
53,0,0.0,142,0,0.0,1,1,1,1,20.0
53,1,0.0,140,0,0.0,1,1,1,1,20.0
54,0,0.0,110,0,310.0,1,1,1,1,20.0
55,0,0.0,36,1,0.0,1,1,1,1,20.0
56,0,0.0,69,0,190.0,1,1,1,1,20.0
57,1,10.0,0,11,0.0,1,1,1,1,10.0
57,0,10.0,0,34,0.0,1,1,1,1,10.0
58,21,0.0,89,0,0.0,1,1,1,1,20.0
58,20,0.0,92,1,0.0,1,1,1,1,20.0
58,6,10.0,3,43,0.0,1,1,1,1,10.0
58,5,10.0,3,18,0.0,1,1,1,1,10.0
58,2,10.0,3,19,0.0,1,1,1,1,10.0
58,17,0.0,39,0,130.0,1,1,1,1,20.0
58,7,0.0,0,30,0.0,1,1,1,1,10.0
58,14,0.0,165,0,740.0,1,1,1,1,20.0
